Objects
300
,,Global Angle Robot_1:Robot_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
30294,0,-0.111727,-0.176496,5.383345,824.532227,-1275.532104,1495.021729
30295,0,-0.111877,-0.171166,5.382761,824.473450,-1275.455078,1495.108765
30296,0,-0.119139,-0.173254,5.381311,824.399475,-1275.375977,1495.164673
30297,0,-0.121355,-0.168643,5.380413,824.322754,-1275.287720,1495.227783
30298,0,-0.124978,-0.166822,5.379847,824.265442,-1275.222290,1495.295898
30299,0,-0.126394,-0.162330,5.379019,824.200012,-1275.116943,1495.338379
30300,0,-0.124530,-0.150839,5.379032,824.124146,-1275.042236,1495.396973
30301,0,-0.129309,-0.149977,5.378335,824.048584,-1274.942261,1495.435059
30302,0,-0.129403,-0.141771,5.377783,823.972656,-1274.871704,1495.479614
30303,0,-0.130335,-0.135061,5.377711,823.889404,-1274.787354,1495.511475
30304,0,-0.131128,-0.130727,5.377584,823.809998,-1274.689209,1495.537476
30305,0,-0.132864,-0.125098,5.377240,823.724670,-1274.597900,1495.569824
30306,0,-0.135985,-0.121825,5.376566,823.639343,-1274.488647,1495.583618
30307,0,-0.138617,-0.119196,5.376582,823.535645,-1274.373047,1495.591919
30308,0,-0.134837,-0.107899,5.377177,823.469543,-1274.307129,1495.619751
30309,0,-0.139061,-0.106781,5.376738,823.365479,-1274.183716,1495.615967
30310,0,-0.141741,-0.103140,5.376659,823.283752,-1274.077026,1495.639160
30311,0,-0.141299,-0.096730,5.376699,823.191040,-1273.991455,1495.648804
30312,0,-0.139505,-0.087527,5.377255,823.106140,-1273.902588,1495.665161
30313,0,-0.144235,-0.085966,5.377170,823.018982,-1273.795044,1495.666504
30314,0,-0.147957,-0.085821,5.376844,822.923035,-1273.677612,1495.663574
30315,0,-0.146552,-0.079885,5.377224,822.854919,-1273.581543,1495.671021
30316,0,-0.148331,-0.075866,5.377081,822.767761,-1273.471558,1495.668457
30317,0,-0.151894,-0.078212,5.377693,822.673767,-1273.364258,1495.667480
30318,0,-0.156375,-0.079650,5.377518,822.580261,-1273.227417,1495.636230
30319,0,-0.160081,-0.082175,5.377456,822.495361,-1273.107300,1495.634644
30320,0,-0.158319,-0.075602,5.378311,822.414185,-1273.020996,1495.621948
30321,0,-0.163443,-0.077033,5.378271,822.333008,-1272.888062,1495.591797
30322,0,-0.166602,-0.075385,5.378279,822.274780,-1272.746582,1495.555298
30323,0,-0.167195,-0.070451,5.378428,822.196960,-1272.638794,1495.518066
30324,0,-0.170646,-0.070870,5.378478,822.128113,-1272.513062,1495.483643
30325,0,-0.173529,-0.071573,5.378525,822.056458,-1272.405762,1495.444092
30326,0,-0.174026,-0.068655,5.378810,821.982361,-1272.270874,1495.404541
30327,0,-0.180462,-0.071974,5.378238,821.896362,-1272.117065,1495.344482
30328,0,-0.182141,-0.069635,5.378427,821.815186,-1271.984253,1495.295288
30329,0,-0.183807,-0.065731,5.378582,821.750671,-1271.851440,1495.237427
30330,0,-0.186385,-0.063732,5.378315,821.654663,-1271.700684,1495.187866
30331,0,-0.186411,-0.058998,5.378407,821.587646,-1271.569214,1495.130737
30332,0,-0.189052,-0.058206,5.378312,821.504944,-1271.435059,1495.079468
30333,0,-0.192404,-0.058620,5.377956,821.412170,-1271.281250,1495.016602
30334,0,-0.194486,-0.054774,5.377885,821.354492,-1271.172485,1494.974487
30335,0,-0.193192,-0.049342,5.377942,821.267273,-1271.033813,1494.910522
30336,0,-0.195475,-0.047751,5.377508,821.186768,-1270.899048,1494.833618
30337,0,-0.208959,-0.037626,5.378305,820.821167,-1271.103638,1494.882935
30338,0,-0.206802,-0.030734,5.378470,820.755310,-1271.019775,1494.834839
30339,0,-0.207327,-0.025665,5.378497,820.707336,-1270.901001,1494.763428
30340,0,-0.193094,-0.020869,5.377531,820.966064,-1270.463257,1494.589233
30341,0,-0.194337,-0.017866,5.377549,820.945251,-1270.366577,1494.529053
30342,0,-0.193700,-0.012672,5.377804,820.901794,-1270.277100,1494.463745
30343,0,-0.193770,-0.008250,5.377828,820.872375,-1270.192017,1494.401978
30344,0,-0.191992,-0.001767,5.378006,820.883240,-1270.125122,1494.356812
30345,0,-0.190694,0.007604,5.378220,820.876160,-1270.050293,1494.288574
30346,0,-0.190835,0.011987,5.378395,820.874878,-1269.974487,1494.228271
30347,0,-0.189058,0.017684,5.378713,820.872864,-1269.903442,1494.164917
30348,0,-0.188593,0.024003,5.378711,820.886841,-1269.842773,1494.110352
30349,0,-0.187751,0.026871,5.379152,820.894043,-1269.792114,1494.062988
30350,0,-0.189719,0.026568,5.379342,820.913147,-1269.753418,1494.010498
30351,0,-0.190497,0.029870,5.379118,820.931458,-1269.697021,1493.972168
30352,0,-0.190110,0.031963,5.379221,820.940002,-1269.653198,1493.921753
30353,0,-0.192611,0.031286,5.379239,820.955139,-1269.614868,1493.881226
30354,0,-0.195339,0.027700,5.379340,820.973511,-1269.568970,1493.836548
30355,0,-0.198505,0.025723,5.379227,820.983154,-1269.535156,1493.785156
30356,0,-0.199814,0.026673,5.379433,821.007813,-1269.540649,1493.749878
30357,0,-0.201438,0.023181,5.380036,821.030579,-1269.513916,1493.687866
30358,0,-0.218591,0.025472,5.380672,820.748962,-1269.842651,1493.750366
30359,0,-0.215552,0.029898,5.381769,820.808960,-1269.858643,1493.723389
30360,0,-0.219763,0.025895,5.381933,820.848999,-1269.851563,1493.675781
30361,0,-0.221733,0.023483,5.382670,820.903442,-1269.876953,1493.628784
30362,0,-0.224868,0.020702,5.383305,820.968384,-1269.895386,1493.583740
30363,0,-0.228271,0.017786,5.383730,821.030334,-1269.909424,1493.523438
30364,0,-0.227562,0.018211,5.384449,821.096985,-1269.934326,1493.476807
30365,0,-0.231425,0.014496,5.385017,821.173035,-1269.973145,1493.441528
30366,0,-0.235670,0.008828,5.385454,821.244690,-1270.018311,1493.398926
30367,0,-0.238301,0.007062,5.385690,821.310059,-1270.069580,1493.355591
30368,0,-0.241772,0.003722,5.386208,821.384521,-1270.111206,1493.323975
30369,0,-0.244659,-0.001671,5.386582,821.457520,-1270.162109,1493.298218
30370,0,-0.250318,-0.007622,5.386537,821.503967,-1270.200684,1493.251099
30371,0,-0.254117,-0.012857,5.386637,821.570923,-1270.272705,1493.221436
30372,0,-0.256929,-0.019016,5.387200,821.625183,-1270.329468,1493.182129
30373,0,-0.263827,-0.025202,5.387055,821.666260,-1270.375732,1493.151123
30374,0,-0.267427,-0.028008,5.386928,821.707092,-1270.435547,1493.121582
30375,0,-0.271977,-0.034443,5.386997,821.748779,-1270.487305,1493.090088
30376,0,-0.273456,-0.039036,5.387612,821.803406,-1270.566284,1493.065186
30377,0,-0.278622,-0.042274,5.387300,821.827332,-1270.623169,1493.039551
30378,0,-0.285959,-0.052647,5.387170,821.853638,-1270.676392,1493.011597
30379,0,-0.286376,-0.052629,5.387850,821.917053,-1270.774170,1492.989136
30380,0,-0.291899,-0.056832,5.387944,821.947144,-1270.822510,1492.961304
30381,0,-0.297409,-0.061345,5.388083,821.971375,-1270.879639,1492.922241
30382,0,-0.301122,-0.065845,5.388558,822.006287,-1270.943481,1492.890259
30383,0,-0.300591,-0.062575,5.389433,822.035950,-1271.023926,1492.864502
30384,0,-0.304098,-0.064670,5.390047,822.074158,-1271.079956,1492.824341
30385,0,-0.307493,-0.065617,5.390751,822.107727,-1271.148438,1492.796021
30386,0,-0.310195,-0.064649,5.391345,822.124878,-1271.219604,1492.764038
30387,0,-0.314163,-0.067680,5.391758,822.136047,-1271.268188,1492.738281
30388,0,-0.315240,-0.066434,5.392485,822.150879,-1271.361328,1492.706299
30389,0,-0.318495,-0.067780,5.393242,822.168152,-1271.420898,1492.682251
30390,0,-0.323071,-0.068660,5.393594,822.175232,-1271.486328,1492.654663
30391,0,-0.322600,-0.066163,5.394723,822.183716,-1271.553467,1492.637695
30392,0,-0.329480,-0.072488,5.394620,822.163879,-1271.593628,1492.593506
30393,0,-0.331281,-0.069854,5.395176,822.169128,-1271.664795,1492.574951
30394,0,-0.332785,-0.069258,5.395932,822.160400,-1271.739380,1492.566895
30395,0,-0.336080,-0.069739,5.396208,822.153748,-1271.779541,1492.520264
30396,0,-0.339086,-0.070591,5.396492,822.139282,-1271.831177,1492.488892
30397,0,-0.340919,-0.070513,5.397175,822.150574,-1271.914795,1492.473755
30398,0,-0.343920,-0.071371,5.397715,822.134644,-1271.969482,1492.431641
30399,0,-0.346968,-0.071795,5.397806,822.126038,-1272.024536,1492.398438
30400,0,-0.349094,-0.068441,5.398171,822.115601,-1272.081055,1492.376831
30401,0,-0.348870,-0.064987,5.398901,822.110046,-1272.167480,1492.356689
30402,0,-0.350888,-0.063393,5.399329,822.096497,-1272.228638,1492.330811
30403,0,-0.344361,-0.073896,5.398523,822.372437,-1271.928101,1492.168335
30404,0,-0.343514,-0.066723,5.399264,822.362732,-1271.995117,1492.150024
30405,0,-0.346011,-0.067407,5.399401,822.346985,-1272.042358,1492.120850
30406,0,-0.347821,-0.066176,5.399683,822.301453,-1272.107056,1492.116577
30407,0,-0.349041,-0.064142,5.399895,822.287476,-1272.145020,1492.074463
30408,0,-0.351420,-0.064058,5.400134,822.251526,-1272.202271,1492.060791
30409,0,-0.351375,-0.059463,5.400796,822.219910,-1272.274048,1492.061890
30410,0,-0.353398,-0.056731,5.400766,822.160706,-1272.304565,1492.039795
30411,0,-0.354847,-0.055394,5.400937,822.121094,-1272.359619,1492.021362
30412,0,-0.353205,-0.050719,5.401667,822.081238,-1272.402588,1491.993408
30413,0,-0.358289,-0.048875,5.401471,822.026855,-1272.455322,1491.990356
30414,0,-0.356321,-0.042439,5.402068,821.987549,-1272.514648,1491.966797
30415,0,-0.356530,-0.037683,5.402992,821.952148,-1272.593628,1491.972290
30416,0,-0.359219,-0.034261,5.402977,821.886902,-1272.631104,1491.943237
30417,0,-0.353650,-0.023901,5.404349,821.858459,-1272.715942,1491.937500
30418,0,-0.358207,-0.024454,5.404177,821.803833,-1272.748901,1491.906616
30419,0,-0.356563,-0.016810,5.405142,821.783936,-1272.828125,1491.899048
30420,0,-0.359298,-0.015106,5.405687,821.746582,-1272.900269,1491.879395
30421,0,-0.356579,-0.006045,5.406867,821.723267,-1272.975952,1491.848389
30422,0,-0.360925,-0.007030,5.407044,821.689758,-1273.056396,1491.844238
30423,0,-0.359749,0.000498,5.408153,821.697388,-1273.157104,1491.850098
30424,0,-0.362610,-0.001050,5.408756,821.676025,-1273.214478,1491.834106
30425,0,-0.363413,-0.000413,5.409641,821.666260,-1273.291748,1491.831299
30426,0,-0.364738,0.003541,5.410005,821.659851,-1273.377808,1491.818604
30427,0,-0.364353,0.005667,5.410928,821.665344,-1273.458008,1491.823120
30428,0,-0.367328,0.005095,5.411303,821.658325,-1273.542847,1491.820190
30429,0,-0.370328,0.004552,5.411904,821.657043,-1273.628418,1491.825684
30430,0,-0.373521,0.003228,5.412076,821.664795,-1273.721680,1491.826538
30431,0,-0.376307,0.001306,5.412663,821.688232,-1273.812622,1491.823730
30432,0,-0.381019,-0.003388,5.412962,821.685852,-1273.902344,1491.833862
30433,0,-0.385604,-0.008974,5.413079,821.711609,-1273.991577,1491.825439
30434,0,-0.386842,-0.009898,5.413689,821.730774,-1274.109253,1491.826416
30435,0,-0.390980,-0.011426,5.413694,821.737305,-1274.181030,1491.818726
30436,0,-0.395611,-0.017174,5.414102,821.770996,-1274.284424,1491.814697
30437,0,-0.399765,-0.020563,5.414229,821.809326,-1274.386108,1491.802002
30438,0,-0.405949,-0.028768,5.414069,821.837891,-1274.476807,1491.787598
30439,0,-0.408685,-0.027571,5.414267,821.876709,-1274.575317,1491.775757
30440,0,-0.412398,-0.032817,5.414383,821.912415,-1274.676025,1491.768433
30441,0,-0.418306,-0.039786,5.414458,821.956360,-1274.793701,1491.767944
30442,0,-0.421938,-0.042863,5.414368,821.984619,-1274.912354,1491.776611
30443,0,-0.424560,-0.046042,5.414771,822.027039,-1274.998657,1491.765991
30444,0,-0.431595,-0.053622,5.414485,822.068481,-1275.085815,1491.753052
30445,0,-0.434003,-0.055424,5.414848,822.113342,-1275.194702,1491.758911
30446,0,-0.440995,-0.060970,5.414175,822.124023,-1275.266113,1491.750366
30447,0,-0.445327,-0.065637,5.414086,822.155640,-1275.357910,1491.742310
30448,0,-0.447478,-0.067603,5.414342,822.175781,-1275.460205,1491.760742
30449,0,-0.451478,-0.070457,5.414099,822.192566,-1275.519287,1491.745605
30450,0,-0.455909,-0.073749,5.413882,822.197021,-1275.576782,1491.748779
30451,0,-0.458009,-0.074880,5.413801,822.213562,-1275.638916,1491.746704
30452,0,-0.463292,-0.081131,5.413450,822.205933,-1275.686035,1491.726318
30453,0,-0.466277,-0.082764,5.413382,822.206238,-1275.725464,1491.722412
30454,0,-0.468420,-0.081790,5.413368,822.211121,-1275.781128,1491.722534
30455,0,-0.471179,-0.083293,5.413294,822.193848,-1275.808838,1491.717163
30456,0,-0.469519,-0.079687,5.413918,822.185913,-1275.848145,1491.721558
30457,0,-0.472495,-0.080597,5.414041,822.187439,-1275.872437,1491.700439
30458,0,-0.474709,-0.080843,5.414084,822.185303,-1275.898193,1491.707886
30459,0,-0.474568,-0.079087,5.414391,822.165100,-1275.904663,1491.703003
30460,0,-0.474885,-0.076055,5.414669,822.176025,-1275.907349,1491.706909
30461,0,-0.476402,-0.076922,5.414584,822.155457,-1275.891113,1491.704468
30462,0,-0.476930,-0.074745,5.414847,822.147339,-1275.887939,1491.707031
30463,0,-0.475529,-0.071681,5.415081,822.140808,-1275.840454,1491.711426
30464,0,-0.474786,-0.067787,5.415567,822.145264,-1275.833252,1491.720215
30465,0,-0.473490,-0.066403,5.415972,822.142822,-1275.788696,1491.721191
30466,0,-0.470533,-0.061533,5.416400,822.156311,-1275.746094,1491.723999
30467,0,-0.471579,-0.062994,5.416580,822.164551,-1275.692749,1491.728027
30468,0,-0.469402,-0.059058,5.417040,822.191833,-1275.636108,1491.725098
30469,0,-0.466943,-0.056395,5.417426,822.209412,-1275.572632,1491.724976
30470,0,-0.464541,-0.053411,5.417710,822.252625,-1275.533447,1491.743286
30471,0,-0.463572,-0.051360,5.417757,822.280273,-1275.455078,1491.746948
30472,0,-0.460535,-0.051104,5.418496,822.339661,-1275.402710,1491.761597
30473,0,-0.460917,-0.052898,5.417971,822.379822,-1275.330200,1491.776367
30474,0,-0.455843,-0.049535,5.418499,822.460327,-1275.250854,1491.795776
30475,0,-0.453745,-0.048814,5.418619,822.551331,-1275.186401,1491.822998
30476,0,-0.451855,-0.051673,5.418737,822.624207,-1275.113281,1491.836304
30477,0,-0.448197,-0.051861,5.418780,822.716980,-1275.026855,1491.861938
30478,0,-0.445828,-0.052412,5.418744,822.810303,-1274.933228,1491.874390
30479,0,-0.444707,-0.058208,5.418633,822.911865,-1274.858276,1491.905273
30480,0,-0.442948,-0.059533,5.418631,823.023682,-1274.797974,1491.937378
30481,0,-0.440989,-0.060477,5.418556,823.127991,-1274.721436,1491.966309
30482,0,-0.438376,-0.063003,5.418447,823.229919,-1274.646606,1492.000000
30483,0,-0.434933,-0.065843,5.418746,823.354736,-1274.577271,1492.037476
30484,0,-0.434011,-0.069769,5.418382,823.477234,-1274.484009,1492.041504
30485,0,-0.429033,-0.072093,5.418937,823.628052,-1274.408325,1492.076172
30486,0,-0.429030,-0.078790,5.418539,823.759827,-1274.325439,1492.106567
30487,0,-0.427463,-0.085242,5.418410,823.903503,-1274.229370,1492.153442
30488,0,-0.441964,-0.124188,5.412986,823.714539,-1274.188110,1492.122070
30489,0,-0.440681,-0.128853,5.413051,823.871643,-1274.114746,1492.178711
30490,0,-0.419935,-0.102002,5.419144,824.353760,-1273.966919,1492.259399
30491,0,-0.415837,-0.104797,5.419202,824.505920,-1273.877441,1492.296753
30492,0,-0.415939,-0.113688,5.418851,824.643433,-1273.763672,1492.339355
30493,0,-0.412027,-0.114522,5.419358,824.798767,-1273.688477,1492.385132
30494,0,-0.410706,-0.118931,5.419172,824.926147,-1273.584106,1492.420288
30495,0,-0.410667,-0.129216,5.419091,825.049377,-1273.469727,1492.450684
30496,0,-0.411907,-0.134994,5.418337,825.150818,-1273.360352,1492.479370
30497,0,-0.409921,-0.139767,5.418380,825.247986,-1273.277344,1492.522217
30498,0,-0.409531,-0.145305,5.418176,825.347229,-1273.149414,1492.546387
30499,0,-0.409000,-0.151460,5.417974,825.436157,-1273.041382,1492.587158
30500,0,-0.408054,-0.152455,5.417744,825.514038,-1272.925415,1492.623291
30501,0,-0.408300,-0.159761,5.417687,825.588318,-1272.810913,1492.642334
30502,0,-0.406419,-0.162986,5.417608,825.651062,-1272.676514,1492.668091
30503,0,-0.405559,-0.167464,5.417657,825.698181,-1272.553101,1492.704712
30504,0,-0.403445,-0.168391,5.417562,825.743164,-1272.395508,1492.727539
30505,0,-0.401107,-0.169849,5.417701,825.764465,-1272.250000,1492.748169
30506,0,-0.397793,-0.169341,5.418132,825.778564,-1272.111450,1492.787720
30507,0,-0.395638,-0.167690,5.418155,825.782471,-1271.947754,1492.800293
30508,0,-0.393620,-0.168231,5.418187,825.775391,-1271.772949,1492.823242
30509,0,-0.389619,-0.165253,5.418536,825.748230,-1271.595215,1492.833374
30510,0,-0.382433,-0.156570,5.419549,825.737000,-1271.434448,1492.876831
30511,0,-0.382590,-0.159881,5.419059,825.695190,-1271.226196,1492.877563
30512,0,-0.376066,-0.154824,5.420082,825.674561,-1271.061035,1492.918457
30513,0,-0.370631,-0.145140,5.420715,825.631470,-1270.863159,1492.939209
30514,0,-0.365702,-0.141777,5.421272,825.591309,-1270.654053,1492.959106
30515,0,-0.360627,-0.134121,5.422126,825.553833,-1270.456543,1492.993652
30516,0,-0.353351,-0.125929,5.423190,825.512085,-1270.248169,1493.008057
30517,0,-0.348845,-0.118535,5.424015,825.463928,-1270.034058,1493.031006
30518,0,-0.344686,-0.116202,5.424745,825.427368,-1269.809204,1493.049194
30519,0,-0.339339,-0.109082,5.425626,825.395142,-1269.605103,1493.070313
30520,0,-0.332827,-0.104472,5.426506,825.372070,-1269.385620,1493.089966
30521,0,-0.326001,-0.094759,5.427176,825.344238,-1269.185303,1493.109741
30522,0,-0.320612,-0.090066,5.428240,825.340027,-1269.000732,1493.138306
30523,0,-0.312048,-0.081635,5.429114,825.351746,-1268.805298,1493.166748
30524,0,-0.307386,-0.076032,5.429481,825.340210,-1268.597046,1493.182373
30525,0,-0.302005,-0.068353,5.429973,825.349121,-1268.409546,1493.202515
30526,0,-0.294856,-0.061294,5.430831,825.384766,-1268.236450,1493.241211
30527,0,-0.293716,-0.065395,5.430546,825.393372,-1268.035278,1493.255493
30528,0,-0.291065,-0.062232,5.430414,825.402161,-1267.848267,1493.276855
30529,0,-0.281530,-0.052281,5.431005,825.457642,-1267.688965,1493.321655
30530,0,-0.300672,-0.088100,5.425428,825.154480,-1267.577881,1493.300781
30531,0,-0.298685,-0.089528,5.425065,825.189148,-1267.399902,1493.320190
30532,0,-0.292372,-0.082710,5.425381,825.257751,-1267.281494,1493.384277
30533,0,-0.293468,-0.091004,5.424751,825.309082,-1267.108643,1493.417358
30534,0,-0.293050,-0.090788,5.424112,825.354248,-1266.945435,1493.447388
30535,0,-0.286522,-0.086886,5.424696,825.446045,-1266.846558,1493.510742
30536,0,-0.289900,-0.092440,5.423437,825.486084,-1266.694092,1493.534668
30537,0,-0.263108,-0.053983,5.429042,825.890198,-1266.529053,1493.645996
30538,0,-0.266528,-0.059705,5.428064,825.931274,-1266.390259,1493.675903
30539,0,-0.265584,-0.062345,5.427879,826.011108,-1266.270020,1493.715820
30540,0,-0.263304,-0.059946,5.427848,826.085693,-1266.156616,1493.777222
30541,0,-0.264892,-0.064535,5.427229,826.145569,-1266.047363,1493.807495
30542,0,-0.262118,-0.062488,5.427312,826.220886,-1265.951904,1493.850220
30543,0,-0.260663,-0.060947,5.427042,826.279602,-1265.852661,1493.903198
30544,0,-0.261102,-0.065126,5.426964,826.344482,-1265.744385,1493.951172
30545,0,-0.259663,-0.063386,5.426505,826.388000,-1265.637451,1494.002319
30546,0,-0.258402,-0.063251,5.426501,826.462646,-1265.552002,1494.064819
30547,0,-0.259539,-0.067055,5.425920,826.510925,-1265.433960,1494.114380
30548,0,-0.256997,-0.065843,5.425860,826.572083,-1265.338623,1494.172485
30549,0,-0.257175,-0.068073,5.425576,826.626953,-1265.260498,1494.229858
30550,0,-0.254940,-0.063535,5.425435,826.691956,-1265.185791,1494.293335
30551,0,-0.255864,-0.066718,5.425089,826.731262,-1265.078857,1494.352173
30552,0,-0.254098,-0.064875,5.425057,826.804260,-1265.001343,1494.412720
30553,0,-0.252569,-0.065889,5.424885,826.852234,-1264.925659,1494.480835
30554,0,-0.251646,-0.066094,5.424951,826.920349,-1264.841187,1494.540039
30555,0,-0.248286,-0.063391,5.424896,826.990051,-1264.768799,1494.614380
30556,0,-0.249761,-0.064277,5.424426,827.046753,-1264.670044,1494.665527
30557,0,-0.248035,-0.064178,5.424531,827.100342,-1264.591431,1494.723267
30558,0,-0.245207,-0.062152,5.424637,827.176086,-1264.523804,1494.804443
30559,0,-0.242576,-0.061634,5.424985,827.266296,-1264.457153,1494.880371
30560,0,-0.239696,-0.057771,5.425358,827.343628,-1264.404785,1494.955078
30561,0,-0.238970,-0.058102,5.425325,827.423950,-1264.320068,1495.012939
